cod_municipio,municipio,estado,ano,producao_kg,valor_producao_mil_reais,preco_medio_kg
2930907,Tabocas do Brejo Velho,BA,2018,45.0,1.0,22.22222222222222
2931053,Tanque Novo,BA,2018,2000.0,22.0,11.0
2931103,Tanquinho,BA,2018,2250.0,20.0,8.88888888888889
2931202,Taperoá,BA,2018,82.0,1.0,12.195121951219512
2931301,Tapiramutá,BA,2018,160.0,2.0,12.5
2931350,Teixeira de Freitas,BA,2018,27081.0,271.0,10.007015989069828
2931400,Teodoro Sampaio,BA,2018,100.0,1.0,10.0
2931509,Teofilândia,BA,2018,4000.0,28.0,7.0
2931806,Tremedal,BA,2018,1050.0,14.0,13.333333333333334
2931905,Tucano,BA,2018,74600.0,485.0,6.501340482573727
2932002,Uauá,BA,2018,800.0,6.0,7.5
2932309,Ubatã,BA,2018,650.0,7.0,10.76923076923077
2932101,Ubaíra,BA,2018,160.0,2.0,12.5
2932408,Uibaí,BA,2018,1600.0,19.0,11.875
2932457,Umburanas,BA,2018,1650.0,17.0,10.303030303030303
2932507,Una,BA,2018,2780.0,26.0,9.352517985611511
2932606,Urandi,BA,2018,470.0,6.0,12.76595744680851
2932705,Uruçuca,BA,2018,911.0,9.0,9.879253567508233
2932804,Utinga,BA,2018,4500.0,38.0,8.444444444444445
2933000,Valente,BA,2018,3600.0,46.0,12.777777777777779
2932903,Valença,BA,2018,600.0,6.0,10.0
2933174,Varzedo,BA,2018,100.0,1.0,10.0
2933208,Vera Cruz,BA,2018,610.0,6.0,9.836065573770492
2933257,Vereda,BA,2018,580.0,6.0,10.344827586206897
2933307,Vitória da Conquista,BA,2018,28800.0,377.0,13.090277777777779
2933059,Várzea da Roça,BA,2018,6485.0,68.0,10.48573631457209
2933455,Wanderley,BA,2018,1500.0,15.0,10.0
2933505,Wenceslau Guimarães,BA,2018,330.0,4.0,12.121212121212121
2933604,Xique-Xique,BA,2018,660.0,4.0,6.0606060606060606
2900405,Água Fria,BA,2018,33920.0,314.0,9.257075471698114
2900504,Érico Cardoso,BA,2018,265.0,2.0,7.547169811320755
2300101,Abaiara,CE,2018,640.0,11.0,17.1875
2300150,Acarape,CE,2018,620.0,17.0,27.419354838709676
2300200,Acaraú,CE,2018,200.0,3.0,15.0
2300309,Acopiara,CE,2018,54000.0,432.0,8.0
2300408,Aiuaba,CE,2018,20000.0,160.0,8.0
2300507,Alcântaras,CE,2018,450.0,7.0,15.555555555555555
2300606,Altaneira,CE,2018,400.0,5.0,12.5
2300705,Alto Santo,CE,2018,91000.0,619.0,6.802197802197802
2300754,Amontada,CE,2018,120.0,2.0,16.666666666666668
2300804,Antonina do Norte,CE,2018,300.0,3.0,10.0
2300903,Apuiarés,CE,2018,4000.0,57.0,14.25
2301000,Aquiraz,CE,2018,504.0,5.0,9.920634920634921
2301109,Aracati,CE,2018,54238.0,569.0,10.490799808252516
2301208,Aracoiaba,CE,2018,9100.0,164.0,18.021978021978022
2301257,Ararendá,CE,2018,11220.0,129.0,11.497326203208557
2301307,Araripe,CE,2018,20000.0,210.0,10.5
2301406,Aratuba,CE,2018,210.0,3.0,14.285714285714286
2301505,Arneiroz,CE,2018,7500.0,90.0,12.0
2301604,Assaré,CE,2018,10000.0,60.0,6.0
2301703,Aurora,CE,2018,10000.0,120.0,12.0
2301802,Baixio,CE,2018,5350.0,48.0,8.97196261682243
2301851,Banabuiú,CE,2018,2200.0,29.0,13.181818181818182
2301901,Barbalha,CE,2018,1125.0,23.0,20.444444444444443
2301950,Barreira,CE,2018,5680.0,81.0,14.26056338028169
2302008,Barro,CE,2018,18000.0,358.0,19.88888888888889
2302057,Barroquinha,CE,2018,200.0,3.0,15.0
2302206,Beberibe,CE,2018,56238.0,565.0,10.04658771649063
2302305,Bela Cruz,CE,2018,2800.0,31.0,11.071428571428571
2302404,Boa Viagem,CE,2018,3080.0,22.0,7.142857142857143
2302503,Brejo Santo,CE,2018,1280.0,27.0,21.09375
2302602,Camocim,CE,2018,1250.0,16.0,12.8
2302701,Campos Sales,CE,2018,25000.0,200.0,8.0
2302800,Canindé,CE,2018,3879.0,47.0,12.116524877545759
2302909,Capistrano,CE,2018,7739.0,93.0,12.01705646724383
2303006,Caridade,CE,2018,450.0,6.0,13.333333333333334
2303204,Caririaçu,CE,2018,2570.0,32.0,12.45136186770428
2303105,Cariré,CE,2018,195.0,4.0,20.512820512820515
2303303,Cariús,CE,2018,32055.0,321.0,10.014038371548901
2303402,Carnaubal,CE,2018,4900.0,60.0,12.244897959183673
2303501,Cascavel,CE,2018,16235.0,158.0,9.73206036341238
2303600,Catarina,CE,2018,4000.0,28.0,7.0
2303659,Catunda,CE,2018,1329.0,20.0,15.048908954100828
2303808,Cedro,CE,2018,4229.0,33.0,7.803263182785528
2303907,Chaval,CE,2018,241.0,3.0,12.448132780082988
2303956,Chorozinho,CE,2018,19080.0,200.0,10.482180293501049
2303931,Choró,CE,2018,2300.0,30.0,13.043478260869565
2304004,Coreaú,CE,2018,440.0,9.0,20.454545454545453
2304103,Crateús,CE,2018,61500.0,707.0,11.495934959349594
2304202,Crato,CE,2018,15000.0,135.0,9.0
2304236,Croatá,CE,2018,6800.0,86.0,12.647058823529411
2304251,Cruz,CE,2018,520.0,6.0,11.538461538461538
2304269,Deputado Irapuan Pinheiro,CE,2018,6000.0,75.0,12.5
2304277,Ereré,CE,2018,2200.0,16.0,7.2727272727272725
2304301,Farias Brito,CE,2018,9800.0,64.0,6.530612244897959
2304350,Forquilha,CE,2018,4812.0,63.0,13.092269326683292
2304459,Fortim,CE,2018,4026.0,40.0,9.935419771485344
2304509,Frecheirinha,CE,2018,400.0,5.0,12.5
2304608,General Sampaio,CE,2018,2700.0,19.0,7.037037037037037
2304707,Granja,CE,2018,3285.0,39.0,11.872146118721462
2304806,Granjeiro,CE,2018,170.0,2.0,11.764705882352942
2304657,Graça,CE,2018,1200.0,15.0,12.5
2304954,Guaiúba,CE,2018,950.0,7.0,7.368421052631579
2305001,Guaraciaba do Norte,CE,2018,4000.0,50.0,12.5
2305100,Guaramiranga,CE,2018,22.0,1.0,45.45454545454545
2305209,Hidrolândia,CE,2018,1032.0,14.0,13.565891472868216
2305233,Horizonte,CE,2018,15500.0,109.0,7.032258064516129
2305266,Ibaretama,CE,2018,2820.0,34.0,12.056737588652481
2305308,Ibiapina,CE,2018,550.0,7.0,12.727272727272727
2305332,Ibicuitinga,CE,2018,52000.0,624.0,12.0
2305357,Icapuí,CE,2018,20782.0,213.0,10.249254162255799
2305407,Icó,CE,2018,7350.0,55.0,7.482993197278912
2305506,Iguatu,CE,2018,15000.0,105.0,7.0
2305605,Independência,CE,2018,5600.0,67.0,11.964285714285714
2305654,Ipaporanga,CE,2018,9600.0,108.0,11.25
2305704,Ipaumirim,CE,2018,12187.0,110.0,9.026011323541479
2305803,Ipu,CE,2018,2000.0,25.0,12.5
2305902,Ipueiras,CE,2018,4100.0,50.0,12.195121951219512
2306009,Iracema,CE,2018,2800.0,21.0,7.5
2306108,Irauçuba,CE,2018,894.0,13.0,14.5413870246085
2306207,Itaiçaba,CE,2018,8026.0,80.0,9.9676052828308
2306306,Itapajé,CE,2018,500.0,5.0,10.0
2306405,Itapipoca,CE,2018,250.0,4.0,16.0
2306504,Itapiúna,CE,2018,800.0,10.0,12.5
2306553,Itarema,CE,2018,700.0,12.0,17.142857142857142
2306603,Itatira,CE,2018,7000.0,82.0,11.714285714285714
2306702,Jaguaretama,CE,2018,6100.0,43.0,7.049180327868853
2306801,Jaguaribara,CE,2018,342.0,2.0,5.847953216374269
2306900,Jaguaribe,CE,2018,14826.0,96.0,6.475111290975313
2307007,Jaguaruana,CE,2018,2345.0,23.0,9.808102345415778
2307106,Jardim,CE,2018,4820.0,48.0,9.95850622406639
2307205,Jati,CE,2018,1950.0,33.0,16.923076923076923
2307254,Jijoca de Jericoacoara,CE,2018,80.0,1.0,12.5
2307403,Jucás,CE,2018,6165.0,43.0,6.9748580697485805
2307502,Lavras da Mangabeira,CE,2018,20648.0,167.0,8.087950406819063
2307601,Limoeiro do Norte,CE,2018,56000.0,392.0,7.0
2307635,Madalena,CE,2018,4000.0,38.0,9.5
2307700,Maranguape,CE,2018,17000.0,114.0,6.705882352941177
2307809,Marco,CE,2018,200.0,3.0,15.0
2307908,Martinópole,CE,2018,120.0,1.0,8.333333333333334
2308005,Massapê,CE,2018,500.0,10.0,20.0
2308104,Mauriti,CE,2018,39400.0,394.0,10.0
2308203,Meruoca,CE,2018,2715.0,49.0,18.047882136279927
2308302,Milagres,CE,2018,1700.0,24.0,14.117647058823529
2308351,Milhã,CE,2018,1350.0,16.0,11.851851851851851
2308377,Miraíma,CE,2018,684.0,10.0,14.619883040935672
2308401,Missão Velha,CE,2018,3050.0,52.0,17.049180327868854
2308500,Mombaça,CE,2018,180000.0,1980.0,11.0
2308609,Monsenhor Tabosa,CE,2018,10800.0,123.0,11.38888888888889
2308708,Morada Nova,CE,2018,30200.0,242.0,8.013245033112582
2308807,Moraújo,CE,2018,212.0,4.0,18.867924528301888
2308906,Morrinhos,CE,2018,500.0,7.0,14.0
2309003,Mucambo,CE,2018,1850.0,22.0,11.891891891891891
2309201,Nova Olinda,CE,2018,16000.0,160.0,10.0
2309300,Nova Russas,CE,2018,14500.0,167.0,11.517241379310345
2309409,Novo Oriente,CE,2018,36800.0,442.0,12.01086956521739
2309458,Ocara,CE,2018,23560.0,241.0,10.229202037351444
2309508,Orós,CE,2018,2850.0,26.0,9.12280701754386
2309607,Pacajus,CE,2018,58700.0,411.0,7.001703577512777
2309805,Pacoti,CE,2018,75.0,2.0,26.666666666666668
2310001,Palhano,CE,2018,28674.0,305.0,10.63681383832043
2310100,Palmácia,CE,2018,230.0,4.0,17.391304347826086
2310209,Paracuru,CE,2018,283.0,3.0,10.60070671378092
2310258,Paraipaba,CE,2018,9200.0,68.0,7.391304347826087
2310308,Parambu,CE,2018,62400.0,724.0,11.602564102564102
2310407,Paramoti,CE,2018,9000.0,66.0,7.333333333333333
2310506,Pedra Branca,CE,2018,35000.0,420.0,12.0
2310704,Pentecoste,CE,2018,2800.0,31.0,11.071428571428571
2310803,Pereiro,CE,2018,4100.0,41.0,10.0
2310902,Piquet Carneiro,CE,2018,22000.0,154.0,7.0
2310951,Pires Ferreira,CE,2018,1500.0,18.0,12.0
2311009,Poranga,CE,2018,4000.0,46.0,11.5
2311108,Porteiras,CE,2018,2800.0,36.0,12.857142857142858
2311207,Potengi,CE,2018,82000.0,656.0,8.0
2311231,Potiretama,CE,2018,29000.0,226.0,7.793103448275862
2311264,Quiterianópolis,CE,2018,13800.0,160.0,11.594202898550725
2311306,Quixadá,CE,2018,19850.0,238.0,11.98992443324937
2311355,Quixelô,CE,2018,8500.0,60.0,7.0588235294117645
2311405,Quixeramobim,CE,2018,2300.0,26.0,11.304347826086957
2311504,Quixeré,CE,2018,15000.0,111.0,7.4
2311603,Redenção,CE,2018,65.0,2.0,30.76923076923077
2311702,Reriutaba,CE,2018,700.0,8.0,11.428571428571429
2311801,Russas,CE,2018,36745.0,369.0,10.042182609878894
2311900,Saboeiro,CE,2018,1000.0,10.0,10.0
2311959,Salitre,CE,2018,35000.0,228.0,6.514285714285714
2312205,Santa Quitéria,CE,2018,5852.0,70.0,11.961722488038278
2312007,Santana do Acaraú,CE,2018,1347.0,24.0,17.817371937639198
2312106,Santana do Cariri,CE,2018,168000.0,1680.0,10.0
2312700,Senador Pompeu,CE,2018,7200.0,79.0,10.972222222222221
2312908,Sobral,CE,2018,11110.0,189.0,17.01170117011701
2313005,Solonópole,CE,2018,3500.0,39.0,11.142857142857142
2312304,São Benedito,CE,2018,300.0,4.0,13.333333333333334
2312403,São Gonçalo do Amarante,CE,2018,8.0,1.0,125.0
2312502,São João do Jaguaribe,CE,2018,2900.0,22.0,7.586206896551724
2313104,Tabuleiro do Norte,CE,2018,60000.0,462.0,7.7
2313203,Tamboril,CE,2018,9800.0,115.0,11.73469387755102
2313252,Tarrafas,CE,2018,2400.0,24.0,10.0
2313302,Tauá,CE,2018,8100.0,94.0,11.604938271604938
2313351,Tejuçuoca,CE,2018,4198.0,34.0,8.099094807050976
2313401,Tianguá,CE,2018,1350.0,17.0,12.592592592592593
2313500,Trairi,CE,2018,6000.0,83.0,13.833333333333334
2313559,Tururu,CE,2018,78.0,1.0,12.820512820512821
2313609,Ubajara,CE,2018,680.0,8.0,11.764705882352942
2313708,Umari,CE,2018,6891.0,62.0,8.997242780438253
2313757,Umirim,CE,2018,614.0,7.0,11.400651465798045
2313807,Uruburetama,CE,2018,22.0,0.0,0.0
2313906,Uruoca,CE,2018,4830.0,97.0,20.082815734989648
2313955,Varjota,CE,2018,200.0,2.0,10.0
2314102,Viçosa do Ceará,CE,2018,5600.0,69.0,12.321428571428571
2314003,Várzea Alegre,CE,2018,7000.0,50.0,7.142857142857143
5300108,Brasília,DF,2018,11069.0,249.0,22.495257024121422
3200102,Afonso Cláudio,ES,2018,5100.0,62.0,12.156862745098039
3200201,Alegre,ES,2018,300.0,4.0,13.333333333333334
3200300,Alfredo Chaves,ES,2018,1780.0,27.0,15.168539325842696
3200359,Alto Rio Novo,ES,2018,10000.0,97.0,9.7
3200409,Anchieta,ES,2018,490.0,7.0,14.285714285714286
3200607,Aracruz,ES,2018,67000.0,650.0,9.701492537313433
3200805,Baixo Guandu,ES,2018,1020.0,14.0,13.72549019607843
3200904,Barra de São Francisco,ES,2018,1020.0,16.0,15.686274509803921
3201001,Boa Esperança,ES,2018,2200.0,20.0,9.090909090909092
3201100,Bom Jesus do Norte,ES,2018,110.0,1.0,9.090909090909092
3201209,Cachoeiro de Itapemirim,ES,2018,5000.0,80.0,16.0
3201308,Cariacica,ES,2018,2200.0,26.0,11.818181818181818
3201407,Castelo,ES,2018,2000.0,24.0,12.0
3201506,Colatina,ES,2018,29580.0,325.0,10.987153482082489
3201605,Conceição da Barra,ES,2018,5500.0,52.0,9.454545454545455
3201704,Conceição do Castelo,ES,2018,3000.0,48.0,16.0
3201803,Divino de São Lourenço,ES,2018,6120.0,86.0,14.052287581699346
3201902,Domingos Martins,ES,2018,45000.0,519.0,11.533333333333333
3202009,Dores do Rio Preto,ES,2018,5800.0,81.0,13.96551724137931
3202108,Ecoporanga,ES,2018,5000.0,80.0,16.0
3202207,Fundão,ES,2018,93840.0,751.0,8.002983802216539
3202256,Governador Lindenberg,ES,2018,6500.0,60.0,9.23076923076923
3202405,Guarapari,ES,2018,1750.0,26.0,14.857142857142858
3202306,Guaçuí,ES,2018,9765.0,135.0,13.824884792626728
3202454,Ibatiba,ES,2018,5000.0,65.0,13.0
3202504,Ibiraçu,ES,2018,16550.0,161.0,9.72809667673716
3202553,Ibitirama,ES,2018,1439.0,20.0,13.89854065323141
3202603,Iconha,ES,2018,430.0,6.0,13.953488372093023
3202652,Irupi,ES,2018,647.0,10.0,15.45595054095827
3202702,Itaguaçu,ES,2018,4000.0,64.0,16.0
3202801,Itapemirim,ES,2018,600.0,9.0,15.0
3202900,Itarana,ES,2018,250.0,4.0,16.0
3203007,Iúna,ES,2018,3400.0,43.0,12.647058823529411
3203056,Jaguaré,ES,2018,10000.0,96.0,9.6
3203163,Laranja da Terra,ES,2018,7140.0,114.0,15.966386554621849
3203205,Linhares,ES,2018,6200.0,60.0,9.67741935483871
3203304,Mantenópolis,ES,2018,2040.0,31.0,15.196078431372548
3203320,Marataízes,ES,2018,75.0,1.0,13.333333333333334
3203346,Marechal Floriano,ES,2018,13260.0,135.0,10.180995475113122
3203353,Marilândia,ES,2018,1.0,0.0,0.0
3203403,Mimoso do Sul,ES,2018,1020.0,16.0,15.686274509803921
3203502,Montanha,ES,2018,50.0,0.0,0.0
3203700,Muniz Freire,ES,2018,4890.0,64.0,13.087934560327199
3203809,Muqui,ES,2018,4000.0,44.0,11.0
3203908,Nova Venécia,ES,2018,5000.0,50.0,10.0
3204005,Pancas,ES,2018,15300.0,174.0,11.372549019607844
3204054,Pedro Canário,ES,2018,1250.0,13.0,10.4
3204104,Pinheiros,ES,2018,850.0,8.0,9.411764705882353
3204203,Piúma,ES,2018,390.0,6.0,15.384615384615385
3204351,Rio Bananal,ES,2018,4080.0,41.0,10.049019607843137
3204401,Rio Novo do Sul,ES,2018,1800.0,27.0,15.0
3204500,Santa Leopoldina,ES,2018,2000.0,32.0,16.0
3204559,Santa Maria de Jetibá,ES,2018,12000.0,162.0,13.5
3204609,Santa Teresa,ES,2018,24480.0,196.0,8.006535947712418
3205002,Serra,ES,2018,1300.0,15.0,11.538461538461538
3204658,São Domingos do Norte,ES,2018,32640.0,372.0,11.397058823529411
3204708,São Gabriel da Palha,ES,2018,19000.0,176.0,9.263157894736842
3204807,São José do Calçado,ES,2018,61.0,1.0,16.39344262295082
3204906,São Mateus,ES,2018,52000.0,447.0,8.596153846153847
3204955,São Roque do Canaã,ES,2018,1653.0,26.0,15.72897761645493
3205036,Vargem Alta,ES,2018,1000.0,18.0,18.0
3205069,Venda Nova do Imigrante,ES,2018,10000.0,160.0,16.0
3205101,Viana,ES,2018,20000.0,160.0,8.0
3205150,Vila Pavão,ES,2018,1200.0,12.0,10.0
3205176,Vila Valério,ES,2018,1816.0,17.0,9.361233480176212
3205200,Vila Velha,ES,2018,10500.0,116.0,11.047619047619047
3200169,Água Doce do Norte,ES,2018,1020.0,16.0,15.686274509803921
3200136,Águia Branca,ES,2018,10000.0,140.0,14.0
5200100,Abadiânia,GO,2018,930.0,24.0,25.806451612903224
5200308,Alexânia,GO,2018,160.0,5.0,31.25
5200506,Aloândia,GO,2018,90.0,3.0,33.333333333333336
5200555,Alto Horizonte,GO,2018,180.0,6.0,33.333333333333336
5200605,Alto Paraíso de Goiás,GO,2018,3190.0,112.0,35.10971786833856
5200829,Amaralina,GO,2018,230.0,7.0,30.434782608695652
5200902,Amorinópolis,GO,2018,90.0,3.0,33.333333333333336
5201306,Anicuns,GO,2018,965.0,22.0,22.797927461139896
5201108,Anápolis,GO,2018,1200.0,30.0,25.0
5201702,Aragarças,GO,2018,280.0,10.0,35.714285714285715
5201801,Aragoiânia,GO,2018,45.0,2.0,44.44444444444444
5202155,Araguapaz,GO,2018,300.0,9.0,30.0
5202353,Arenópolis,GO,2018,2600.0,91.0,35.0
5203302,Bela Vista de Goiás,GO,2018,3200.0,88.0,27.5
5203401,Bom Jardim de Goiás,GO,2018,105.0,4.0,38.095238095238095
5203500,Bom Jesus de Goiás,GO,2018,30.0,1.0,33.333333333333336
5203575,Bonópolis,GO,2018,1827.0,25.0,13.683634373289546
5203906,Buriti Alegre,GO,2018,800.0,24.0,30.0
5204003,Cabeceiras,GO,2018,85.0,3.0,35.294117647058826
5204250,Cachoeira Dourada,GO,2018,200.0,6.0,30.0
5204557,Caldazinha,GO,2018,1150.0,32.0,27.82608695652174
5204656,Campinaçu,GO,2018,183.0,3.0,16.39344262295082
5204854,Campo Limpo de Goiás,GO,2018,27.0,1.0,37.03703703703704
5205109,Catalão,GO,2018,5000.0,125.0,25.0
5205406,Ceres,GO,2018,32.0,0.0,0.0
5205455,Cezarina,GO,2018,35.0,1.0,28.571428571428573
5205471,Chapadão do Céu,GO,2018,2010.0,14.0,6.965174129353234
5205513,Cocalzinho de Goiás,GO,2018,1550.0,47.0,30.322580645161292
5205521,Colinas do Sul,GO,2018,1500.0,50.0,33.333333333333336
5205802,Corumbá de Goiás,GO,2018,550.0,14.0,25.454545454545453
5206305,Cristianópolis,GO,2018,650.0,17.0,26.153846153846153
5206404,Crixás,GO,2018,300.0,9.0,30.0
5206503,Cromínia,GO,2018,2600.0,81.0,31.153846153846153
5206602,Cumari,GO,2018,1500.0,21.0,14.0
5205703,Córrego do Ouro,GO,2018,200.0,7.0,35.0
5207105,Diorama,GO,2018,115.0,4.0,34.78260869565217
5207352,Edealina,GO,2018,200.0,5.0,25.0
5207402,Edéia,GO,2018,180.0,6.0,33.333333333333336
5207501,Estrela do Norte,GO,2018,1198.0,16.0,13.35559265442404
5207535,Faina,GO,2018,100.0,3.0,30.0
5207600,Fazenda Nova,GO,2018,350.0,12.0,34.285714285714285
5207808,Firminópolis,GO,2018,50.0,2.0,40.0
5207907,Flores de Goiás,GO,2018,200.0,6.0,30.0
5208004,Formosa,GO,2018,1200.0,42.0,35.0
5208103,Formoso,GO,2018,3248.0,44.0,13.54679802955665
5208152,Gameleira de Goiás,GO,2018,2000.0,54.0,27.0
5208509,Goiandira,GO,2018,30000.0,435.0,14.5
5209101,Goiatuba,GO,2018,2200.0,66.0,30.0
5208905,Goiás,GO,2018,4000.0,116.0,29.0
5208707,Goiânia,GO,2018,360.0,12.0,33.333333333333336
5209200,Guapó,GO,2018,400.0,12.0,30.0
5209408,Guarani de Goiás,GO,2018,513.0,15.0,29.239766081871345
5209457,Guarinos,GO,2018,17.0,0.0,0.0
5209606,Heitoraí,GO,2018,10000.0,190.0,19.0
5209705,Hidrolândia,GO,2018,3330.0,103.0,30.93093093093093
5210000,Inhumas,GO,2018,1803.0,34.0,18.857459789240156
5210109,Ipameri,GO,2018,5000.0,125.0,25.0
5210158,Ipiranga de Goiás,GO,2018,42.0,1.0,23.80952380952381
5210208,Iporá,GO,2018,3500.0,123.0,35.142857142857146
5210307,Israelândia,GO,2018,140.0,5.0,35.714285714285715
5210406,Itaberaí,GO,2018,2505.0,48.0,19.161676646706585
5210604,Itaguaru,GO,2018,5100.0,97.0,19.019607843137255
5210901,Itapaci,GO,2018,670.0,11.0,16.417910447761194
5211008,Itapirapuã,GO,2018,400.0,12.0,30.0
5211206,Itapuranga,GO,2018,300.0,6.0,20.0
5211404,Itauçu,GO,2018,240.0,5.0,20.833333333333332
5211503,Itumbiara,GO,2018,1400.0,42.0,30.0
5211602,Ivolândia,GO,2018,120.0,4.0,33.333333333333336
5211701,Jandaia,GO,2018,8000.0,232.0,29.0
5211800,Jaraguá,GO,2018,800.0,18.0,22.5
5211909,Jataí,GO,2018,10100.0,98.0,9.702970297029703
5212006,Jaupaci,GO,2018,350.0,12.0,34.285714285714285
5212105,Joviânia,GO,2018,140.0,4.0,28.571428571428573
5212204,Jussara,GO,2018,1000.0,30.0,30.0
5212303,Leopoldo de Bulhões,GO,2018,1100.0,31.0,28.181818181818183
5212501,Luziânia,GO,2018,700.0,28.0,40.0
5212600,Mairipotaba,GO,2018,690.0,19.0,27.536231884057973
5212808,Mara Rosa,GO,2018,900.0,26.0,28.88888888888889
5212956,Matrinchã,GO,2018,1000.0,30.0,30.0
5213087,Minaçu,GO,2018,3433.0,47.0,13.690649577628896
5213400,Moiporá,GO,2018,70.0,2.0,28.571428571428573
5213707,Montes Claros de Goiás,GO,2018,200.0,7.0,35.0
5213772,Montividiu do Norte,GO,2018,1294.0,17.0,13.13755795981453
5213806,Morrinhos,GO,2018,14000.0,420.0,30.0
5213905,Mossâmedes,GO,2018,200.0,6.0,30.0
5214051,Mundo Novo,GO,2018,2000.0,60.0,30.0
5214101,Mutunópolis,GO,2018,4378.0,59.0,13.47647327546825
5214606,Niquelândia,GO,2018,2300.0,67.0,29.130434782608695
5214804,Nova Aurora,GO,2018,900.0,18.0,20.0
5214838,Nova Crixás,GO,2018,200.0,6.0,30.0
5214903,Nova Roma,GO,2018,110.0,3.0,27.272727272727273
5215009,Nova Veneza,GO,2018,64.0,1.0,15.625
5215256,Novo Planalto,GO,2018,1174.0,16.0,13.62862010221465
5215306,Orizona,GO,2018,55000.0,1502.0,27.30909090909091
5215405,Ouro Verde de Goiás,GO,2018,910.0,27.0,29.67032967032967
5215504,Ouvidor,GO,2018,300.0,6.0,20.0
5215702,Palmeiras de Goiás,GO,2018,450.0,14.0,31.11111111111111
5215801,Palmelo,GO,2018,900.0,24.0,26.666666666666668
5216809,Petrolina de Goiás,GO,2018,1500.0,35.0,23.333333333333332
5217104,Piracanjuba,GO,2018,2500.0,70.0,28.0
5217203,Piranhas,GO,2018,900.0,32.0,35.55555555555556
5217302,Pirenópolis,GO,2018,4380.0,110.0,25.114155251141554
5217401,Pires do Rio,GO,2018,8000.0,218.0,27.25
5217708,Pontalina,GO,2018,9100.0,228.0,25.054945054945055
5218003,Porangatu,GO,2018,23640.0,318.0,13.451776649746193
5218300,Posse,GO,2018,300.0,9.0,30.0
5218391,Professor Jamil,GO,2018,330.0,7.0,21.21212121212121
5218904,Rubiataba,GO,2018,400.0,11.0,27.5
5219001,Sanclerlândia,GO,2018,1000.0,30.0,30.0
5219209,Santa Cruz de Goiás,GO,2018,450.0,12.0,26.666666666666668
5219357,Santa Isabel,GO,2018,75.0,2.0,26.666666666666668
5219456,Santa Rita do Novo Destino,GO,2018,780.0,16.0,20.512820512820515
5219506,Santa Rosa de Goiás,GO,2018,620.0,14.0,22.580645161290324
5219605,Santa Tereza de Goiás,GO,2018,1256.0,17.0,13.535031847133759
5219704,Santa Terezinha de Goiás,GO,2018,500.0,15.0,30.0
5220454,Senador Canedo,GO,2018,450.0,12.0,26.666666666666668
5220603,Silvânia,GO,2018,18500.0,490.0,26.486486486486488
5219803,São Domingos,GO,2018,2500.0,75.0,30.0
5219902,São Francisco de Goiás,GO,2018,1000.0,23.0,23.0
5220009,São João d'Aliança,GO,2018,1392.0,49.0,35.201149425287355
5220108,São Luís de Montes Belos,GO,2018,130.0,5.0,38.46153846153846
5220207,São Miguel do Araguaia,GO,2018,10945.0,147.0,13.430790315212425
5220264,São Miguel do Passa Quatro,GO,2018,1300.0,35.0,26.923076923076923
5221080,Teresina de Goiás,GO,2018,48.0,2.0,41.666666666666664
5221452,Trombas,GO,2018,2326.0,31.0,13.327601031814273
5221502,Turvânia,GO,2018,120.0,4.0,33.333333333333336
5221577,Uirapuru,GO,2018,350.0,10.0,28.571428571428573
5221700,Uruana,GO,2018,600.0,18.0,30.0
5221601,Uruaçu,GO,2018,600.0,19.0,31.666666666666668
5221809,Urutaí,GO,2018,270.0,7.0,25.925925925925927
5221908,Varjão,GO,2018,220.0,8.0,36.36363636363637
5222005,Vianópolis,GO,2018,13500.0,371.0,27.48148148148148
5222054,Vicentinópolis,GO,2018,200.0,6.0,30.0
5222203,Vila Boa,GO,2018,90.0,3.0,33.333333333333336
5200175,Água Fria de Goiás,GO,2018,45.0,2.0,44.44444444444444
2100204,Alcântara,MA,2018,762.0,14.0,18.37270341207349
2100550,Amapá do Maranhão,MA,2018,74325.0,520.0,6.996300033636058
2100873,Araguanã,MA,2018,2355.0,40.0,16.985138004246284
2101004,Arari,MA,2018,11800.0,165.0,13.983050847457626
2100055,Açailândia,MA,2018,3628.0,98.0,27.01212789415656
2101251,Bacabeira,MA,2018,17412.0,113.0,6.489777165173444
2101350,Bacurituba,MA,2018,2132.0,39.0,18.29268292682927
2101608,Barra do Corda,MA,2018,105.0,2.0,19.047619047619047
2101905,Bequimão,MA,2018,1156.0,20.0,17.301038062283737
2101970,Boa Vista do Gurupi,MA,2018,35900.0,323.0,8.997214484679665
2102309,Buriti Bravo,MA,2018,4860.0,58.0,11.934156378600823
2102358,Buritirana,MA,2018,90.0,3.0,33.333333333333336
2102408,Cajapió,MA,2018,1320.0,11.0,8.333333333333334
2102804,Carolina,MA,2018,2560.0,77.0,30.078125
2102903,Carutapera,MA,2018,1862.0,17.0,9.129967776584317
2103174,Centro Novo do Maranhão,MA,2018,56331.0,479.0,8.503310788020805
2103158,Centro do Guilherme,MA,2018,5489.0,47.0,8.562579704864275
2103257,Cidelândia,MA,2018,333.0,8.0,24.024024024024023
2103505,Colinas,MA,2018,1750.0,22.0,12.571428571428571
2103554,Conceição do Lago-Açu,MA,2018,287.0,6.0,20.905923344947734
2103703,Cururupu,MA,2018,610.0,12.0,19.672131147540984
2102606,Cândido Mendes,MA,2018,5280.0,53.0,10.037878787878787
2104057,Estreito,MA,2018,487.0,15.0,30.80082135523614
